datetime,temp,dew,humidity,precip,precipprob,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,conditions,icon
2023-02-11T00:00:00,25,23,88.7,0,0,7.5,140,49.9,8,0,,Partially cloudy,partly-cloudy-night
2023-02-11T01:00:00,24.4,22.9,91,0,0,4.7,171,85.7,16.6,0,,Partially cloudy,partly-cloudy-night
2023-02-11T02:00:00,24,23,94.17,0,0,3.6,180,49.9,8,0,,Partially cloudy,partly-cloudy-night
2023-02-11T03:00:00,23,22,94.11,0,0,1.8,170,28.6,8,0,,Partially cloudy,partly-cloudy-night
2023-02-11T04:00:00,23.4,21.6,89.36,0,0,0,183.8,64.3,16.3,0,,Partially cloudy,partly-cloudy-night
2023-02-11T05:00:00,23,22,94.11,0,0,3.6,160,28.6,6,0,,Partially cloudy,partly-cloudy-night
2023-02-11T06:00:00,23,22,94.12,0,0,3.6,200,28.6,6,0,,Partially cloudy,partly-cloudy-night
2023-02-11T07:00:00,23.1,22,93.72,0,0,0,140,64.3,15.7,23,0.1,Partially cloudy,partly-cloudy-day
2023-02-11T08:00:00,25,22,83.5,0,0,1.8,180,28.6,8,121,0.4,Partially cloudy,partly-cloudy-day
2023-02-11T09:00:00,26,23,83.57,0,0,7.6,130,28.6,8,295,1.1,Partially cloudy,partly-cloudy-day
2023-02-11T10:00:00,27.1,22.6,76.44,0,0,7.2,160,78.6,16.6,616,2.2,Partially cloudy,partly-cloudy-day
2023-02-11T11:00:00,27,23,78.76,0,0,11.1,110,49.9,8,809,2.9,Partially cloudy,partly-cloudy-day
2023-02-11T12:00:00,28,23,74.29,0,0,12.9,120,28.6,10,882,3.2,Partially cloudy,partly-cloudy-day
2023-02-11T13:00:00,28.1,22.2,70.53,0,0,12.4,96,64.3,17.1,879,3.2,Partially cloudy,partly-cloudy-day
2023-02-11T14:00:00,28,22,69.93,0,0,16.5,110,28.6,10,801,2.9,Partially cloudy,partly-cloudy-day
2023-02-11T15:00:00,28,22,69.93,0,0,20.5,120,28.6,10,667,2.4,Partially cloudy,partly-cloudy-day
2023-02-11T16:00:00,27.2,21.7,71.93,0,0,15.5,113,64.3,17.1,479,1.7,Partially cloudy,partly-cloudy-day
2023-02-11T17:00:00,26,22,78.62,0,0,14.7,120,28.6,10,248,0.9,Partially cloudy,partly-cloudy-day
2023-02-11T18:00:00,25,22,83.44,0,0,9.4,120,28.6,10,38,0.1,Partially cloudy,partly-cloudy-night
2023-02-11T19:00:00,25.1,22.2,84.2,0,0,3.6,140,64.3,17.1,0,,Partially cloudy,partly-cloudy-night
2023-02-11T20:00:00,25,22,83.46,0,0,5.4,120,28.6,10,0,,Partially cloudy,partly-cloudy-night
2023-02-11T21:00:00,25,23,88.68,0,0,7.6,120,49.9,10,0,,Partially cloudy,partly-cloudy-night
2023-02-11T22:00:00,24.7,22.2,86.02,0,0,3.6,110,78.6,17.1,0,,Partially cloudy,partly-cloudy-night
2023-02-11T23:00:00,24,22,88.6,0,0,5.4,150,89.2,10,0,,Partially cloudy,partly-cloudy-night
2023-02-12T00:00:00,24,22,88.62,0,0,0,1,89.2,8,0,,Partially cloudy,partly-cloudy-night
2023-02-12T01:00:00,24.4,22.2,87.89,0,0,0,182,64.3,16.6,0,,Partially cloudy,partly-cloudy-night
2023-02-12T02:00:00,23,22,94.11,0,0,7.5,170,28.6,6,0,,Partially cloudy,partly-cloudy-night
2023-02-12T03:00:00,23,22,94.11,0,0,3.6,170,28.6,6,0,,Partially cloudy,partly-cloudy-night
2023-02-12T04:00:00,23.4,22.2,92.92,0,0,0,191.4,64.3,15.7,0,,Partially cloudy,partly-cloudy-night
2023-02-12T05:00:00,23,22,94.12,0,0,3.6,159,49.9,5,0,,Partially cloudy,partly-cloudy-night
2023-02-12T06:00:00,23,22,94.12,0,0,1.8,190,89.4,4,0,,Partially cloudy,partly-cloudy-night
2023-02-12T07:00:00,23.7,22.7,94.15,0,0,3.6,140,82.3,15.7,33,0.1,Partially cloudy,partly-cloudy-day
2023-02-12T08:00:00,25,23,88.68,0,0,7.5,140,50,7,235,0.8,Partially cloudy,partly-cloudy-day
2023-02-12T09:00:00,27,23,78.78,0,0,7.5,140,50,8,468,1.7,Partially cloudy,partly-cloudy-day
2023-02-12T10:00:00,27.7,23.1,75.86,0,0,6.7,105,78.6,17.1,669,2.4,Partially cloudy,partly-cloudy-day
2023-02-12T11:00:00,28,23,74.29,0,0,14.7,120,28.8,10,815,2.9,Partially cloudy,partly-cloudy-day
2023-02-12T12:00:00,28,23,74.29,0,0,12.9,110,28.8,10,893,3.2,Partially cloudy,partly-cloudy-day
2023-02-12T13:00:00,28.5,22.1,68.49,0,0,10.8,110,64.3,17.1,896,3.2,Partially cloudy,partly-cloudy-day
2023-02-12T14:00:00,28,22,69.9,0,0,16.5,100,28.6,10,822,3,Partially cloudy,partly-cloudy-day
2023-02-12T15:00:00,28,22,69.89,0,0,14.7,110,28.6,10,680,2.4,Partially cloudy,partly-cloudy-day
2023-02-12T16:00:00,28.4,22.2,69.35,0,0,8.8,90,64.3,17.1,484,1.7,Partially cloudy,partly-cloudy-day
2023-02-12T17:00:00,26,22,78.62,0,0,7.6,100,28.6,10,248,0.9,Partially cloudy,partly-cloudy-day
2023-02-12T18:00:00,25,22,83.44,0,0,7.6,80,28.6,10,39,0.1,Partially cloudy,partly-cloudy-night
2023-02-12T19:00:00,25.1,22.2,84.21,0,0,3.6,90,64.3,17.1,0,,Partially cloudy,partly-cloudy-night
2023-02-12T20:00:00,25,22,83.46,0,0,5.4,41,28.6,10,0,,Partially cloudy,partly-cloudy-night
2023-02-12T21:00:00,25,22,83.46,0,0,3.6,180,28.6,10,0,,Partially cloudy,partly-cloudy-night
2023-02-12T22:00:00,25.1,22.4,84.95,0,0,3.1,110,64.3,17.1,0,,Partially cloudy,partly-cloudy-night
2023-02-12T23:00:00,25,22,83.43,0,0,1.8,230,28.6,10,0,,Partially cloudy,partly-cloudy-night
2023-02-13T00:00:00,24,22,88.59,0,0,1.8,150,28.6,10,0,,Partially cloudy,partly-cloudy-night
2023-02-13T01:00:00,24.4,22.2,87.89,0,0,0,191.3,64.3,17.1,0,,Partially cloudy,partly-cloudy-night
2023-02-13T02:00:00,24,22,88.6,0,0,1.8,60,28.6,10,0,,Partially cloudy,partly-cloudy-night
2023-02-13T03:00:00,24,23,94.12,0,0,5.4,150,28.6,8,0,,Partially cloudy,partly-cloudy-night
2023-02-13T04:00:00,23.7,22.4,92.1,0,0,0.5,180,64.3,16.3,0,,Partially cloudy,partly-cloudy-night
2023-02-13T05:00:00,24,22,88.6,0,0,5.4,180,28.6,6,0,,Partially cloudy,partly-cloudy-night
2023-02-13T06:00:00,23,22,94.11,0,0,1.8,191.4,28.6,5,0,,Partially cloudy,partly-cloudy-night
2023-02-13T07:00:00,24.1,22.9,92.96,0,0,3.6,140,64.3,15.4,35,0.1,Partially cloudy,partly-cloudy-day
2023-02-13T08:00:00,25,23,88.68,0,0,3.6,160,28.6,5,240,0.9,Partially cloudy,partly-cloudy-day
2023-02-13T09:00:00,27,23,78.76,0,0,9.3,180,28.6,7,475,1.7,Partially cloudy,partly-cloudy-day
2023-02-13T10:00:00,29,22.7,68.89,0,0,10.8,200,64.3,17.1,678,2.4,Partially cloudy,partly-cloudy-day
2023-02-13T11:00:00,29,24,74.44,0,0,7.6,110,28.6,8,824,3,Partially cloudy,partly-cloudy-day
2023-02-13T12:00:00,29,24,74.42,0,0,12.9,90,28.6,8,901,3.2,Partially cloudy,partly-cloudy-day
2023-02-13T13:00:00,29.1,23,69.77,0,0,10.8,70,64.3,16.3,832,3,Partially cloudy,partly-cloudy-day
2023-02-13T14:00:00,29,23,70.08,0,0,14.8,110,28.6,8,763,2.7,Partially cloudy,partly-cloudy-day
2023-02-13T15:00:00,28,23,74.25,0,0,12.9,110,30,10,684,2.5,Partially cloudy,partly-cloudy-day
2023-02-13T16:00:00,27.5,22.1,72.57,0,0,13.5,110,80,17.1,486,1.7,Partially cloudy,partly-cloudy-day
2023-02-13T17:00:00,26,23,83.54,0,0,12.9,100,50,10,252,0.9,Partially cloudy,partly-cloudy-day
2023-02-13T18:00:00,25,23,88.65,0,0,7.6,100,28.6,8,39,0.1,Partially cloudy,partly-cloudy-night
2023-02-13T19:00:00,25.1,22.9,87.55,0,0,7.2,90,64.3,16.6,0,,Partially cloudy,partly-cloudy-night
2023-02-13T20:00:00,25,23,88.67,0,0,3.6,350,28.6,8,0,,Partially cloudy,partly-cloudy-night
2023-02-13T21:00:00,25,23,88.68,0,0,1.8,70,28.8,8,0,,Partially cloudy,partly-cloudy-night
2023-02-13T22:00:00,25,22.9,87.94,0,0,0,158,64.3,16.6,0,,Partially cloudy,partly-cloudy-night
2023-02-13T23:00:00,24,23,94.13,0,0,3.6,60,28.8,8,0,,Partially cloudy,partly-cloudy-night
2023-02-14T00:00:00,24,23,94.15,0,0,1.8,70,28.8,8,0,,Partially cloudy,partly-cloudy-night
2023-02-14T01:00:00,24.1,22.9,92.95,0,0,3.6,110,64.3,16.6,0,,Partially cloudy,partly-cloudy-night
2023-02-14T02:00:00,24,23,94.13,0,0,1.8,290,28.8,8,0,,Partially cloudy,partly-cloudy-night
2023-02-14T03:00:00,24,23,94.13,0,0,0,359,28.8,6,0,,Partially cloudy,partly-cloudy-night
2023-02-14T04:00:00,24,22.7,92.55,0,0,3.6,141,71.4,15.7,0,,Partially cloudy,partly-cloudy-night
2023-02-14T05:00:00,24,23,94.15,0,0,1.8,320,50.1,4,0,,Partially cloudy,partly-cloudy-night
2023-02-14T06:00:00,24,23,94.15,0,0,3.6,40,50.1,4,0,,Partially cloudy,partly-cloudy-night
2023-02-14T07:00:00,23.7,23,95.79,0,0,7.2,89,78.6,1.6,25,0.1,Partially cloudy,partly-cloudy-day
2023-02-14T08:00:00,24,23,94.15,0,0,0,359,50.1,4,175,0.6,Partially cloudy,partly-cloudy-day
2023-02-14T09:00:00,26,23,83.58,0,0,5.4,300,89.4,6,425,1.5,Partially cloudy,partly-cloudy-day
2023-02-14T10:00:00,27.1,22.9,77.81,0,0,4.1,97,78.6,9.2,647,2.3,Partially cloudy,partly-cloudy-day
2023-02-14T11:00:00,27,23,78.78,0,0,3.6,320,50.1,8,807,2.9,Partially cloudy,partly-cloudy-day
2023-02-14T12:00:00,27,23,78.78,0,0,5.4,320,89.4,8,883,3.2,Partially cloudy,partly-cloudy-day
2023-02-14T13:00:00,28.1,22.6,71.73,0,0,3.6,90,90,10,865,3.1,Partially cloudy,partly-cloudy-day
2023-02-14T14:00:00,27,22,74.18,0,0,9.4,90,89.4,10,814,2.9,Partially cloudy,partly-cloudy-day
2023-02-14T15:00:00,27,23,78.81,0,0,11.2,110,89.4,10,665,2.4,Partially cloudy,partly-cloudy-day
2023-02-14T16:00:00,27.1,22.7,77.16,0,0,7.3,90,89.5,9.4,367,1.3,Partially cloudy,partly-cloudy-day
2023-02-14T17:00:00,25,23,88.7,0,0,13,350,89.4,8,208,0.7,Partially cloudy,partly-cloudy-day
2023-02-14T18:00:00,26,22,78.68,0,0,5.5,60,89.4,10,29,0.1,Partially cloudy,partly-cloudy-night
2023-02-14T19:00:00,25.4,22.4,83.54,0.114,100,0.1,340,78.6,9.1,0,,"Rain, Partially cloudy",rain
2023-02-14T20:00:00,25,22,83.5,0,0,5.5,70,50.1,7,0,,Partially cloudy,partly-cloudy-night
2023-02-14T21:00:00,24,22,88.63,0,0,7.6,330,50.1,7,0,,Partially cloudy,partly-cloudy-night
2023-02-14T22:00:00,23.4,22.2,93.32,0,0,7.8,23,96.6,2.3,0,,Overcast,cloudy
2023-02-14T23:00:00,22,22,99.98,0,0,9.4,360,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-15T00:00:00,22,21,94.06,0,0,9.4,320,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-15T01:00:00,22.1,20.2,89.25,0.072,100,7.2,320,96.6,9.1,0,,"Rain, Overcast",rain
2023-02-15T02:00:00,22,20,88.45,0,0,13,320,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-15T03:00:00,21,20,94.02,0,0,14.8,320,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-15T04:00:00,20.7,19.9,94.84,0,0,10.8,320,89.5,9.1,0,,Partially cloudy,partly-cloudy-night
2023-02-15T05:00:00,21,19,88.37,0,0,7.6,330,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-15T06:00:00,20.8,19.1,90,0,0,14,336.2,100,21.7,0,,Overcast,cloudy
2023-02-15T07:00:00,20.7,19.1,90.33,0.013,100,3.1,320,96.6,4,2,0,"Rain, Overcast",rain
2023-02-15T08:00:00,21,20,94.02,0,0,5.5,300,89.4,5,9,0,Partially cloudy,partly-cloudy-day
2023-02-15T09:00:00,20,19,93.98,0,0,7.6,320,89.4,4,16,0.1,Partially cloudy,partly-cloudy-day
2023-02-15T10:00:00,20.4,19.1,92.36,0,0,5.3,296,96.6,4,15,0.1,Overcast,cloudy
2023-02-15T11:00:00,20,19,93.98,0,0,5.5,310,89.4,4,19,0.1,Partially cloudy,partly-cloudy-day
2023-02-15T12:00:00,20,20,99.98,0,0,7.6,320,50.1,6,19,0.1,Partially cloudy,partly-cloudy-day
2023-02-15T13:00:00,20.4,19.2,93.18,0.17,100,8.3,320,96.6,8.8,21,0.1,"Rain, Overcast",rain
2023-02-15T14:00:00,20,19,93.98,0,0,13,320,89.4,4,22,0.1,Partially cloudy,partly-cloudy-day
2023-02-15T15:00:00,20,19,93.98,0,0,14.8,310,89.4,6,16,0.1,Partially cloudy,partly-cloudy-day
2023-02-15T16:00:00,20,19,93.99,0,0,11.9,323,96.6,8.8,10,0,Overcast,cloudy
2023-02-15T17:00:00,22,21,94.06,0,0,13,340,89.4,6,5,0,Partially cloudy,partly-cloudy-day
2023-02-15T18:00:00,22,21,94.06,0,0,14.7,20,89.4,6,1,0,Partially cloudy,partly-cloudy-night
2023-02-15T19:00:00,22.7,20.4,87.35,60.201,100,10.8,49,100,8.8,0,,"Rain, Overcast",rain
2023-02-15T20:00:00,23,20,83.26,0,0,14.8,30,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-15T21:00:00,23,20,83.27,0,0,11.1,30,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-15T22:00:00,23,19.9,82.53,0,0,10.8,20,89.5,9.1,0,,Partially cloudy,partly-cloudy-night
2023-02-15T23:00:00,23,20,83.27,0,0,12.9,20,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-16T00:00:00,23,20,83.27,0,0,16.5,40,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-16T01:00:00,23,19.9,82.54,0.144,100,10.8,49,89.5,9.1,0,,"Rain, Partially cloudy",rain
2023-02-16T02:00:00,23,19,78.27,0,0,11.2,30,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-16T03:00:00,23,20,83.27,0,0,11.1,30,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-16T04:00:00,22.7,19.2,80.69,0,0,7.2,49,89.5,9.1,0,,Partially cloudy,partly-cloudy-night
2023-02-16T05:00:00,23,19,78.27,0,0,13,40,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-16T06:00:00,23,19,78.27,0,0,9.3,40,89.4,8,0,,Partially cloudy,partly-cloudy-night
2023-02-16T07:00:00,22.7,19.2,80.69,0.042,100,7.2,70,89.5,9.4,12,0,"Rain, Partially cloudy",rain
2023-02-16T08:00:00,23,20,83.27,0,0,18.3,50,89.4,8,99,0.4,Partially cloudy,partly-cloudy-day
2023-02-16T09:00:00,24,19,73.69,0,0,13,40,89.4,8,243,0.9,Partially cloudy,partly-cloudy-day
2023-02-16T10:00:00,24.7,19.5,72.85,0,0,11,50,96.6,10,577,2.1,Overcast,cloudy
2023-02-16T11:00:00,25,20,73.86,0,0,16.5,50,50.1,10,642,2.3,Partially cloudy,partly-cloudy-day
2023-02-16T12:00:00,26,19,65.43,0,0,18.3,60,50.1,10,768,2.8,Partially cloudy,partly-cloudy-day
2023-02-16T13:00:00,25.8,19,66.26,0.001,100,16.1,67,78.6,10,442,1.6,"Rain, Partially cloudy",rain
2023-02-16T14:00:00,26,19,65.43,0,0,22.3,80,50.1,10,590,2.1,Partially cloudy,partly-cloudy-day
2023-02-16T15:00:00,25,19,69.42,0,0,14.7,60,50.1,8,675,2.4,Partially cloudy,partly-cloudy-day
2023-02-16T16:00:00,24.4,17.7,66.28,0,0,9.4,70,78.6,9.5,392,1.4,Partially cloudy,partly-cloudy-day
2023-02-16T17:00:00,24,19,73.69,0,0,14.7,50,50.1,8,251,0.9,Partially cloudy,partly-cloudy-day
2023-02-16T18:00:00,23,19,78.25,0,0,9.4,60,50.1,8,40,0.1,Partially cloudy,partly-cloudy-night
2023-02-16T19:00:00,23,19,78.26,0.199,100,7.8,53,78.6,16.6,0,,"Rain, Partially cloudy",rain
2023-02-16T20:00:00,23,19,78.25,0,0,9.4,60,50.1,8,0,,Partially cloudy,partly-cloudy-night
2023-02-16T21:00:00,23,19,78.25,0,0,7.6,50,28.8,8,0,,Partially cloudy,partly-cloudy-night
2023-02-16T22:00:00,22.7,19.4,81.75,0,0,6.7,64,78.6,9.4,0,,Partially cloudy,partly-cloudy-night
2023-02-16T23:00:00,23,19,78.25,0,0,9.4,50,50.2,8,0,,Partially cloudy,partly-cloudy-night
2023-02-17T00:00:00,22,20,88.45,0,0,5.4,350,50.2,8,0,,Partially cloudy,partly-cloudy-night
2023-02-17T01:00:00,22.4,19.4,82.83,0.001,100,4.1,17,78.6,10,0,,"Rain, Partially cloudy",rain
2023-02-17T02:00:00,22,20,88.45,0,0,11.1,350,50.2,8,0,,Partially cloudy,partly-cloudy-night
2023-02-17T03:00:00,22,19,83.14,0,0,9.4,350,50.2,8,0,,Partially cloudy,partly-cloudy-night
2023-02-17T04:00:00,21.4,19.1,86.48,0,0,5.8,357,78.6,9.4,0,,Partially cloudy,partly-cloudy-night
2023-02-17T05:00:00,21,19,88.39,0,0,11.2,360,50.2,8,0,,Partially cloudy,partly-cloudy-night
2023-02-17T06:00:00,21,19,88.37,0,0,5.4,330,50.2,8,0,,Partially cloudy,partly-cloudy-night
2023-02-17T07:00:00,21.4,19,86.47,0,0,1.6,310,71.4,16.6,6,0,Partially cloudy,partly-cloudy-day
2023-02-17T08:00:00,23,19,78.24,0,0,13,350,28.8,10,92,0.3,Partially cloudy,partly-cloudy-day
2023-02-17T09:00:00,24,19,73.68,0,0,11.2,360,28.8,10,323,1.2,Partially cloudy,partly-cloudy-day
2023-02-17T10:00:00,24.7,18.7,69.04,0,0,6.3,360,71.4,17.1,369,1.3,Partially cloudy,partly-cloudy-day
2023-02-17T11:00:00,25,19,69.4,0,0,16.6,350,50.1,10,547,2,Partially cloudy,partly-cloudy-day
2023-02-17T12:00:00,24,19,73.65,0,0,20.5,360,89.4,10,471,1.7,Partially cloudy,partly-cloudy-day
2023-02-17T13:00:00,25.1,18.3,66.07,0,0,7.2,360,90,20,593,2.1,Partially cloudy,partly-cloudy-day
2023-02-17T14:00:00,24,19,73.66,0,0,18.3,10,89.4,10,751,2.7,Partially cloudy,partly-cloudy-day
2023-02-17T15:00:00,23,19,78.24,0,0,18.3,20,89.4,8,623,2.2,Partially cloudy,partly-cloudy-day
2023-02-17T16:00:00,22.7,18.7,77.85,0,0,10.4,20,89.5,16,458,1.6,Partially cloudy,partly-cloudy-day
2023-02-17T17:00:00,22,18,78.09,0,0,18.3,20,89.5,6,241,0.9,Partially cloudy,partly-cloudy-day
2023-02-17T18:00:00,23,18,73.51,0,0,11.1,360,89.5,7,32,0.1,Partially cloudy,partly-cloudy-night
2023-02-17T19:00:00,22.4,17.7,74.76,0,0,3.6,340,89.5,16.3,0,,Partially cloudy,partly-cloudy-night
2023-02-17T20:00:00,22,18,78.11,0,0,7.6,320,89.5,7,0,,Partially cloudy,partly-cloudy-night
2023-02-17T21:00:00,22,18,78.11,0,0,5.4,330,89.5,7,0,,Partially cloudy,partly-cloudy-night
2023-02-17T22:00:00,22,17.9,77.42,0,0,3.6,320,89.5,16.3,0,,Partially cloudy,partly-cloudy-night
2023-02-17T23:00:00,22,18,78.11,0,0,0,358,89.5,7,0,,Partially cloudy,partly-cloudy-night
2023-02-18T00:00:00,22,18,78.11,0,0,3.6,320,89.5,7,0,,Partially cloudy,partly-cloudy-night
2023-02-18T01:00:00,21.7,18.2,80.56,0,0,3.6,320,96.6,16.3,0,,Overcast,cloudy
2023-02-18T02:00:00,21,18,83.02,0,0,0,0,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-18T03:00:00,21,18,83.02,0,0,0,359,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-18T04:00:00,21.4,18.2,82.34,0,0,0,298.7,89.5,16.3,0,,Partially cloudy,partly-cloudy-night
2023-02-18T05:00:00,21,18,83.02,0,0,0,359,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-18T06:00:00,20,18,88.29,0,0,3.6,290,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-18T07:00:00,20.7,18.4,86.79,0,0,0.5,210,78.6,16,35,0.1,Partially cloudy,partly-cloudy-day
2023-02-18T08:00:00,23,19,78.24,0,0,1.8,290,28.8,8,234,0.8,Partially cloudy,partly-cloudy-day
2023-02-18T09:00:00,25,18,65.21,0,0,0,360,28.8,10,463,1.7,Partially cloudy,partly-cloudy-day
2023-02-18T10:00:00,26.1,18.8,64.26,0,0,3.1,141,64.3,17.1,681,2.5,Partially cloudy,partly-cloudy-day
2023-02-18T11:00:00,25,19,69.38,0,0,7.6,50,50,10,821,3,Partially cloudy,partly-cloudy-day
2023-02-18T12:00:00,25,19,69.39,0,0,5.4,30,50,10,859,3.1,Partially cloudy,partly-cloudy-day
2023-02-18T13:00:00,26.4,19.5,66.04,0,0,5.2,100,78.6,17.1,846,3,Partially cloudy,partly-cloudy-day
2023-02-18T14:00:00,26,19,65.4,0,0,14.7,100,50,10,732,2.6,Partially cloudy,partly-cloudy-day
2023-02-18T15:00:00,25,19,69.4,0,0,18.4,80,50,10,556,2,Partially cloudy,partly-cloudy-day
2023-02-18T16:00:00,25.7,20,70.77,0,0,5.8,11,78.6,17.1,438,1.6,Partially cloudy,partly-cloudy-day
2023-02-18T17:00:00,24,20,78.39,0,0,13,350,89.5,10,254,0.9,Partially cloudy,partly-cloudy-day
2023-02-18T18:00:00,23,20,83.26,0,0,11.2,350,89.5,8,42,0.2,Partially cloudy,partly-cloudy-night
2023-02-18T19:00:00,23.4,20.1,81.84,0,0,3.6,340,89.5,16.6,0,,Partially cloudy,partly-cloudy-night
2023-02-18T20:00:00,23,20,83.26,0,0,12.9,350,89.5,8,0,,Partially cloudy,partly-cloudy-night
2023-02-18T21:00:00,22,20,88.45,0,0,5.4,320,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-18T22:00:00,22.4,20.4,88.1,0,0,0,269.9,89.4,16.3,0,,Partially cloudy,partly-cloudy-night
2023-02-18T23:00:00,23,20,83.26,0,0,0,359,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-19T00:00:00,23,21,88.54,0,0,5.4,350,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-19T01:00:00,23.1,20.9,87.39,0,0,4.1,329,89.4,16.3,0,,Partially cloudy,partly-cloudy-night
2023-02-19T02:00:00,22,21,94.06,0,0,9.3,330,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-19T03:00:00,22,21,94.06,0,0,1.8,300,89.4,7,0,,Partially cloudy,partly-cloudy-night
2023-02-19T04:00:00,22.4,20.7,90.46,0,0,4.7,323,89.5,16,0,,Partially cloudy,partly-cloudy-night
2023-02-19T05:00:00,22,20,88.44,0,0,12.9,360,89.4,6,0,,Partially cloudy,partly-cloudy-night
2023-02-19T06:00:00,22,20,88.44,0,0,11.2,10,89.4,5,0,,Partially cloudy,partly-cloudy-night
2023-02-19T07:00:00,22.4,20.7,90.06,0,0,3.6,360,96.6,16,13,0,Overcast,cloudy
2023-02-19T08:00:00,23,21,88.55,0,0,14.7,360,50.1,8,56,0.2,Partially cloudy,partly-cloudy-day
2023-02-19T09:00:00,24,20,78.41,0,0,12.9,10,50.1,10,195,0.7,Partially cloudy,partly-cloudy-day
2023-02-19T10:00:00,23.2,20.4,84,0,0,10.4,360,78.6,17.1,646,2.3,Partially cloudy,partly-cloudy-day
2023-02-19T11:00:00,26,20,69.59,0,0,18.3,350,50.1,10,749,2.7,Partially cloudy,partly-cloudy-day
2023-02-19T12:00:00,26,20,69.58,0,0,18.3,360,28.8,10,864,3.1,Partially cloudy,partly-cloudy-day
2023-02-19T13:00:00,26.7,19.7,65.53,0.013,100,7.2,360,64.3,17.1,875,3.2,"Rain, Partially cloudy",rain
2023-02-19T14:00:00,27,19,61.64,0,0,20.5,20,28.8,10,832,3,Partially cloudy,partly-cloudy-day
2023-02-19T15:00:00,26,19,65.41,0,0,31.6,20,28.8,10,689,2.5,Partially cloudy,partly-cloudy-day
2023-02-19T16:00:00,25.4,19.2,68.84,0,0,10.8,360,64.3,17.1,485,1.7,Partially cloudy,partly-cloudy-day
2023-02-19T17:00:00,24,20,78.39,0,0,22.3,10,28.8,10,251,0.9,Partially cloudy,partly-cloudy-day
2023-02-19T18:00:00,23,19,78.24,0,0,29.5,20,50.1,10,44,0.2,Partially cloudy,partly-cloudy-night
2023-02-19T19:00:00,23.4,19.1,76.93,0.1,100,7.2,20,96.5,17.1,0,,"Rain, Overcast",rain
2023-02-19T20:00:00,22,20,88.44,0,0,16.5,40,89.4,5,0,,Partially cloudy,partly-cloudy-night
2023-02-19T21:00:00,21,20,94.02,0,0,5.4,10,89.4,8,0,,Partially cloudy,partly-cloudy-night
2023-02-19T22:00:00,22.7,19.7,83.58,0,0,4.1,331,96.6,9.5,0,,Overcast,cloudy
2023-02-19T23:00:00,22,19,83.11,0,0,3.6,310,89.4,8,0,,Partially cloudy,partly-cloudy-night
2023-02-20T00:00:00,22,19,83.14,0,0,3.6,320,89.4,10,0,,Partially cloudy,partly-cloudy-night
2023-02-20T01:00:00,22.4,19.2,82.1,0.008,100,2.6,331,96.6,10,0,,"Rain, Overcast",rain
2023-02-20T02:00:00,22,19,83.14,0,0,0,359,89.4,10,0,,Partially cloudy,partly-cloudy-night
2023-02-20T03:00:00,22,19,83.14,0,0,3.6,320,89.4,10,0,,Partially cloudy,partly-cloudy-night
2023-02-20T04:00:00,22.1,19.2,83.9,0,0,0.5,329.4,89.5,9.4,0,,Partially cloudy,partly-cloudy-night
2023-02-20T05:00:00,22,19,83.14,0,0,1.8,280,89.4,8,0,,Partially cloudy,partly-cloudy-night
2023-02-20T06:00:00,23,19,78.26,0,0,11.2,10,89.4,10,0,,Partially cloudy,partly-cloudy-night
2023-02-20T07:00:00,23.4,19,76.6,0.038,100,3.6,360,96.6,10,15,0.1,"Rain, Overcast",rain
2023-02-20T08:00:00,23,19,78.27,0,0,9.4,10,89.4,8,131,0.5,Partially cloudy,partly-cloudy-day
2023-02-20T09:00:00,24,20,78.4,0,0,12.9,20,89.4,10,245,0.9,Partially cloudy,partly-cloudy-day
2023-02-20T10:00:00,24.7,19.7,74.13,0,0,7.2,20,96.6,10,479,1.7,Overcast,cloudy
2023-02-20T11:00:00,24,20,78.39,0,0,16.5,360,89.4,10,503,1.8,Partially cloudy,partly-cloudy-day
2023-02-20T12:00:00,24,19,73.66,0,0,16.5,10,89.4,10,883,3.2,Partially cloudy,partly-cloudy-day
2023-02-20T13:00:00,25,18.9,68.79,0.017,100,3.6,360,89.5,7.2,742,2.7,"Rain, Partially cloudy",rain
