datetime,temp,dew,humidity,precip,precipprob,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,icon
20/5/2022 9:00 AM,30,24,70.3,0,0,11.1,350,28.6,10,640,2.3,6,Partially cloudy,partly-cloudy-day
20/5/2022 10:00 AM,29.7,24.7,74.58,0,0,6.3,360,64.3,17.1,815,2.9,8,Partially cloudy,partly-cloudy-day
20/5/2022 11:00 AM,31,25,70.49,0,0,16.5,350,28.8,10,912,3.3,9,Partially cloudy,partly-cloudy-day
20/5/2022 12:00 PM,31,24,66.41,0,0,11.2,80,28.6,10,975,3.5,10,Partially cloudy,partly-cloudy-day
20/5/2022 1:00 PM,30,24.4,71.82,0,0,8.9,59,71.4,17.1,953,3.4,10,Partially cloudy,partly-cloudy-day
20/5/2022 2:00 PM,30,25,74.63,0,0,13,70,50,10,852,3.1,9,Partially cloudy,partly-cloudy-day
20/5/2022 3:00 PM,29,25,79.03,0,0,14.8,70,50,10,709,2.6,7,Partially cloudy,partly-cloudy-day
20/5/2022 4:00 PM,29,25,79.06,0,0,9.4,84,78.6,17.1,521,1.9,5,Partially cloudy,partly-cloudy-day
20/5/2022 5:00 PM,28,24,78.92,0,0,13,90,50.1,10,300,1.1,3,Partially cloudy,partly-cloudy-day
20/5/2022 6:00 PM,28,25,83.79,0,0,5.4,70,50.1,10,84,0.3,1,Partially cloudy,partly-cloudy-day
20/5/2022 7:00 PM,28,25.2,84.88,0,0,4.7,90,78.6,17.1,1,0,0,Partially cloudy,partly-cloudy-night
20/5/2022 8:00 PM,28,25,83.8,0,0,5.4,110,28.8,10,0,,0,Partially cloudy,partly-cloudy-night
20/5/2022 9:00 PM,27,25,88.84,0,0,3.6,130,28.8,10,0,,0,Partially cloudy,partly-cloudy-night
20/5/2022 10:00 PM,27.4,25.5,89.26,0,0,0.5,227.6,71.4,17.1,0,,0,Partially cloudy,partly-cloudy-night
20/5/2022 11:00 PM,27,25,88.84,0,0,5.4,230,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
21/5/2022 12:00 AM,27,24,83.68,0,0,3.6,240,28.8,10,0,,0,Partially cloudy,partly-cloudy-night
21/5/2022 1:00 AM,26.4,24.6,89.58,0,0,1,210,78.6,17.1,0,,0,Partially cloudy,partly-cloudy-night
21/5/2022 2:00 AM,26,24,88.76,0,0,3.6,200,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
21/5/2022 3:00 AM,25,24,94.19,0,0,5.4,180,28.8,10,0,,0,Partially cloudy,partly-cloudy-night
21/5/2022 4:00 AM,25.4,24.4,93.82,0,0,0,359,71.4,17.1,0,,0,Partially cloudy,partly-cloudy-night
21/5/2022 5:00 AM,26,24,88.78,0,0,3.6,220,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
21/5/2022 6:00 AM,26,24,88.78,0,0,3.6,180,50.1,10,20,0.1,0,Partially cloudy,partly-cloudy-day
21/5/2022 7:00 AM,26.7,24.4,86.97,0.051,100,3.6,200,78.6,17.1,129,0.5,1,"Rain, Partially cloudy",rain
21/5/2022 8:00 AM,29,24,74.5,0,0,3.6,230,50.1,10,345,1.2,3,Partially cloudy,partly-cloudy-day
21/5/2022 9:00 AM,31,24,66.42,0,0,1.8,90,50,10,541,1.9,5,Partially cloudy,partly-cloudy-day
21/5/2022 10:00 AM,30.5,24.7,71.32,0,0,5.2,3,71.4,17.1,667,2.4,7,Partially cloudy,partly-cloudy-day
21/5/2022 11:00 AM,30,25,74.59,0,0,14.7,350,28.6,10,816,2.9,8,Partially cloudy,partly-cloudy-day
21/5/2022 12:00 PM,32,25,66.59,0,0,14.7,350,28.6,10,867,3.1,9,Partially cloudy,partly-cloudy-day
21/5/2022 1:00 PM,31.7,24,63.76,0,0,3.6,360,71.4,17.1,890,3.2,9,Partially cloudy,partly-cloudy-day
21/5/2022 2:00 PM,31,25,70.47,0,0,18.3,350,50,10,770,2.8,8,Partially cloudy,partly-cloudy-day
21/5/2022 3:00 PM,31,24,66.4,0,0,14.8,80,50,10,652,2.3,7,Partially cloudy,partly-cloudy-day
21/5/2022 4:00 PM,29.9,24.9,74.6,0,0,8.3,87,78.6,17.1,486,1.7,5,Partially cloudy,partly-cloudy-day
21/5/2022 5:00 PM,29,24,74.47,0,0,11.2,100,50,10,266,1,3,Partially cloudy,partly-cloudy-day
21/5/2022 6:00 PM,28,25,83.79,0,0,7.6,90,50,10,70,0.3,1,Partially cloudy,partly-cloudy-day
21/5/2022 7:00 PM,28.2,25.1,83.12,0,0,7.2,140,78.6,17.1,1,0,0,Partially cloudy,partly-cloudy-night
21/5/2022 8:00 PM,28,25,83.79,0,0,5.4,150,50,10,0,,0,Partially cloudy,partly-cloudy-night
21/5/2022 9:00 PM,28,25,83.8,0,0,3.6,230,50,10,0,,0,Partially cloudy,partly-cloudy-night
21/5/2022 10:00 PM,28,25.2,84.9,0,0,1,220,78.6,17.1,0,,0,Partially cloudy,partly-cloudy-night
21/5/2022 11:00 PM,26,25,94.23,0,0,12.9,210,89.3,3,0,,0,Partially cloudy,partly-cloudy-night
22/5/2022 12:00 AM,26,25,94.25,0,0,5.4,230,89.3,6,0,,0,Partially cloudy,partly-cloudy-night
22/5/2022 1:00 AM,25.4,24.6,95.03,9.051,100,3.1,180,96.5,9.4,0,,0,"Rain, Overcast",rain
22/5/2022 2:00 AM,25,24,94.19,0,0,1.8,210,89.3,8,0,,0,Partially cloudy,partly-cloudy-night
22/5/2022 3:00 AM,25,24,94.21,0,0,3.6,200,89.3,8,0,,0,Partially cloudy,partly-cloudy-night
22/5/2022 4:00 AM,25.4,24.6,95.03,0,0,0,0,89.4,9.4,0,,0,Partially cloudy,partly-cloudy-night
22/5/2022 5:00 AM,26,24,88.79,0,0,0,359,89.3,8,0,,0,Partially cloudy,partly-cloudy-night
22/5/2022 6:00 AM,26,25,94.23,0,0,3.6,210,89.3,10,21,0.1,0,Partially cloudy,partly-cloudy-day
22/5/2022 7:00 AM,26.5,25.1,91.89,0,0,0.5,215.1,78.6,17.1,162,0.6,2,Partially cloudy,partly-cloudy-day
22/5/2022 8:00 AM,29,25,79.08,0,0,3.6,200,50,9,360,1.3,4,Partially cloudy,partly-cloudy-day
22/5/2022 9:00 AM,30,25,74.64,0,0,5.4,150,50,10,490,1.8,5,Partially cloudy,partly-cloudy-day
22/5/2022 10:00 AM,29.5,25.2,77.78,0,0,3.6,90,78.6,17.1,622,2.2,6,Partially cloudy,partly-cloudy-day
22/5/2022 11:00 AM,33,25,62.94,0,0,5.4,70,50,10,201,0.7,2,Partially cloudy,partly-cloudy-day
22/5/2022 12:00 PM,33,24,59.29,0,0,7.6,220,50,10,882,3.2,9,Partially cloudy,partly-cloudy-day
22/5/2022 1:00 PM,34,23.7,54.89,0,0,10.8,140,78.6,17.1,915,3.3,9,Partially cloudy,partly-cloudy-day
22/5/2022 2:00 PM,34,24,56.09,0,0,11.2,210,28.6,10,786,2.8,8,Partially cloudy,partly-cloudy-day
22/5/2022 3:00 PM,33,24,59.32,0,0,16.6,100,28.6,10,641,2.3,6,Partially cloudy,partly-cloudy-day
22/5/2022 4:00 PM,31.7,25.4,69.44,0,0,8.8,70,71.4,17.1,431,1.6,4,Partially cloudy,partly-cloudy-day
22/5/2022 5:00 PM,31,25,70.52,0,0,11.1,100,50.1,10,270,1,3,Partially cloudy,partly-cloudy-day
22/5/2022 6:00 PM,30,25,74.66,0,0,11.2,120,28.6,10,85,0.3,1,Partially cloudy,partly-cloudy-day
22/5/2022 7:00 PM,29.1,25.4,80.46,0.038,100,3.6,69,64.3,17.1,1,0,0,"Rain, Partially cloudy",rain
22/5/2022 8:00 PM,29,26,83.91,0,0,1.8,50,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
22/5/2022 9:00 PM,28,25,83.82,0,0,1.8,270,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
22/5/2022 10:00 PM,28.4,25.8,85.66,0,0,2.6,50,64.3,17.1,0,,0,Partially cloudy,partly-cloudy-night
22/5/2022 11:00 PM,28,25,83.82,0,0,0,359,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
23/5/2022 12:00 AM,28,26,88.93,0,0,3.6,111,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
23/5/2022 1:00 AM,28,26,88.94,0,0,3.6,200,71.4,17.1,0,,0,Partially cloudy,partly-cloudy-night
23/5/2022 2:00 AM,28,26,88.93,0,0,1.8,300,50,10,0,,0,Partially cloudy,partly-cloudy-night
23/5/2022 3:00 AM,27,24,83.71,0,0,0,359,89.3,8,0,,0,Partially cloudy,partly-cloudy-night
23/5/2022 4:00 AM,26.7,24.7,88.84,0,0,0,90,71.4,16.6,0,,0,Partially cloudy,partly-cloudy-night
23/5/2022 5:00 AM,27,24,83.71,0,0,1.8,290,50,8,0,,0,Partially cloudy,partly-cloudy-night
23/5/2022 6:00 AM,28,25,83.82,0,0,1.8,230,28.6,10,22,0.1,0,Partially cloudy,partly-cloudy-day
23/5/2022 7:00 AM,29,24.1,74.84,0,0,0,236.8,71.4,17.1,155,0.6,2,Partially cloudy,partly-cloudy-day
23/5/2022 8:00 AM,33,22,52.58,0,0,5.4,250,28.6,10,383,1.4,4,Partially cloudy,partly-cloudy-day
23/5/2022 9:00 AM,33,22,52.55,0,0,5.4,260,50,10,629,2.3,6,Partially cloudy,partly-cloudy-day
23/5/2022 10:00 AM,33.5,22.7,53.38,0,0,3.6,200,71.4,17.1,815,2.9,8,Partially cloudy,partly-cloudy-day
23/5/2022 11:00 AM,36,22,44.5,0,0,9.3,260,28.6,10,932,3.4,9,Partially cloudy,partly-cloudy-day
23/5/2022 12:00 PM,34,24,56.07,0,0,13,360,50,10,946,3.4,9,Partially cloudy,partly-cloudy-day
23/5/2022 1:00 PM,33.1,24,59.06,0,0,3.6,321,89.4,17.1,923,3.3,9,Partially cloudy,partly-cloudy-day
23/5/2022 2:00 PM,33,25,62.96,0,0,5.4,90,50.1,10,872,3.1,9,Partially cloudy,partly-cloudy-day
23/5/2022 3:00 PM,32,25,66.64,0,0,5.4,70,28.8,10,731,2.6,7,Partially cloudy,partly-cloudy-day
23/5/2022 4:00 PM,31.6,25.2,69.16,0,0,10.8,110,71.4,17.1,485,1.7,5,Partially cloudy,partly-cloudy-day
23/5/2022 5:00 PM,30,26,79.21,0,0,12.9,110,28.6,10,243,0.9,2,Partially cloudy,partly-cloudy-day
23/5/2022 6:00 PM,29,25,79.06,0,0,11.1,130,50,10,50,0.2,1,Partially cloudy,partly-cloudy-day
23/5/2022 7:00 PM,29.4,24.8,76.49,0.013,100,7.2,140,78.6,17.1,1,0,0,"Rain, Partially cloudy",rain
23/5/2022 8:00 PM,30,23,66.24,0,0,1.8,110,50,10,0,,0,Partially cloudy,partly-cloudy-night
23/5/2022 9:00 PM,27,23,78.8,0,0,7.5,280,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
23/5/2022 10:00 PM,26.5,24.4,88.44,0,0,4.1,287,89.4,9.5,0,,0,Partially cloudy,partly-cloudy-night
23/5/2022 11:00 PM,26,24,88.76,0,0,0,359,50.1,8,0,,0,Partially cloudy,partly-cloudy-night
24/5/2022 12:00 AM,26,24,88.78,0,0,3.6,220,50.1,8,0,,0,Partially cloudy,partly-cloudy-night
24/5/2022 1:00 AM,26.2,23.7,86.18,0.199,100,0,0,78.6,9.5,0,,0,"Rain, Partially cloudy",rain
24/5/2022 2:00 AM,26,24,88.78,0,0,1.8,250,50,8,0,,0,Partially cloudy,partly-cloudy-night
24/5/2022 3:00 AM,26,24,88.76,0,0,5.4,320,50,8,0,,0,Partially cloudy,partly-cloudy-night
24/5/2022 4:00 AM,27,24,83.67,0,0,9.4,253.2,50,8,0,,0,Partially cloudy,partly-cloudy-night
24/5/2022 5:00 AM,27,24,83.69,0,0,0,360,89.3,8,0,,0,Partially cloudy,partly-cloudy-night
24/5/2022 6:00 AM,27,24,83.68,0,0,3.6,230,89.4,8,19,0.1,0,Partially cloudy,partly-cloudy-day
24/5/2022 7:00 AM,27.7,24.4,82.35,0,0,0.5,180,89.4,17.1,125,0.5,1,Partially cloudy,partly-cloudy-day
24/5/2022 8:00 AM,31,24,66.4,0,0,1.8,220,50,10,347,1.2,3,Partially cloudy,partly-cloudy-day
24/5/2022 9:00 AM,32,24,62.74,0,0,1.8,230,28.6,10,615,2.2,6,Partially cloudy,partly-cloudy-day
24/5/2022 10:00 AM,33,24.4,60.83,0,0,3.1,200,64.3,17.1,814,2.9,8,Partially cloudy,partly-cloudy-day
24/5/2022 11:00 AM,35,25,56.29,0,0,3.6,230,28.6,10,927,3.3,9,Partially cloudy,partly-cloudy-day
24/5/2022 12:00 PM,34,25,59.49,0,0,9.4,51,28.6,10,980,3.5,10,Partially cloudy,partly-cloudy-day
24/5/2022 1:00 PM,33.1,24.1,59.1,0,0,7.2,320,78.6,17.1,849,3.1,8,Partially cloudy,partly-cloudy-day
24/5/2022 2:00 PM,31,25,70.45,0,0,9.3,170,50.1,10,633,2.3,6,Partially cloudy,partly-cloudy-day
24/5/2022 3:00 PM,33,25,62.9,0,0,9.4,150,50.1,10,152,0.5,2,Partially cloudy,partly-cloudy-day
24/5/2022 4:00 PM,31,24.1,66.69,0,0,5.3,139,89.4,17.1,18,0.1,0,Partially cloudy,partly-cloudy-day
24/5/2022 5:00 PM,30,23,66.2,0,0,7.6,161,89.4,10,16,0.1,0,Partially cloudy,partly-cloudy-day
24/5/2022 6:00 PM,29,23,70.13,0,0,5.4,180,50.1,10,21,0.1,0,Partially cloudy,partly-cloudy-day
24/5/2022 7:00 PM,28.6,23.1,72.24,0,0,3.6,180,71.4,17.1,0,,0,Partially cloudy,partly-cloudy-night
24/5/2022 8:00 PM,28,23,74.33,0,0,3.6,210,28.8,10,0,,0,Partially cloudy,partly-cloudy-night
24/5/2022 9:00 PM,28,24,78.94,0,0,3.6,190,28.8,10,0,,0,Partially cloudy,partly-cloudy-night
24/5/2022 10:00 PM,27.7,24.9,84.51,0,0,0.5,208.3,71.4,17.1,0,,0,Partially cloudy,partly-cloudy-night
24/5/2022 11:00 PM,27,25,88.84,0,0,1.8,210,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
25/5/2022 12:00 AM,27,25,88.84,0,0,1.8,210,50,10,0,,0,Partially cloudy,partly-cloudy-night
25/5/2022 1:00 AM,26.7,25,90.37,0,0,1,210,78.6,17.1,0,,0,Partially cloudy,partly-cloudy-night
25/5/2022 2:00 AM,26,25,94.22,0,0,3.6,180,50,10,0,,0,Partially cloudy,partly-cloudy-night
25/5/2022 3:00 AM,27,24,83.71,0,0,1.8,210,50,10,0,,0,Partially cloudy,partly-cloudy-night
25/5/2022 4:00 AM,27,24.5,85.88,0,0,1,200,71.4,17.1,0,,0,Partially cloudy,partly-cloudy-night
25/5/2022 5:00 AM,26,24,88.78,0,0,1.8,200,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
25/5/2022 6:00 AM,27,24,83.69,0,0,1.8,170,89.4,10,26,0.1,0,Partially cloudy,partly-cloudy-day
25/5/2022 7:00 AM,28.8,24.1,75.77,0,0,0,262.3,78.6,17.1,163,0.6,2,Partially cloudy,partly-cloudy-day
25/5/2022 8:00 AM,31,24,66.42,0,0,1.8,180,50.1,10,192,0.7,2,Partially cloudy,partly-cloudy-day
25/5/2022 9:00 AM,32,25,66.6,0,0,3.6,194.1,49.9,10,302,1.1,3,Partially cloudy,partly-cloudy-day
25/5/2022 10:00 AM,33.2,24.7,61.11,0,0,3.6,70,78.6,17.1,604,2.2,6,Partially cloudy,partly-cloudy-day
25/5/2022 11:00 AM,35,24,53.03,0,0,1.8,73.5,49.9,10,813,2.9,8,Partially cloudy,partly-cloudy-day
25/5/2022 12:00 PM,34,25,59.46,0,0,7.6,130,28.6,10,873,3.1,9,Partially cloudy,partly-cloudy-day
25/5/2022 1:00 PM,33.7,23.9,56.46,0,0,7.2,90,71.4,17.1,862,3.1,9,Partially cloudy,partly-cloudy-day
25/5/2022 2:00 PM,33,24,59.29,0,0,7.6,80,50,10,801,2.9,8,Partially cloudy,partly-cloudy-day
25/5/2022 3:00 PM,33,23,55.83,0,0,9.4,70,50,10,638,2.3,6,Partially cloudy,partly-cloudy-day
25/5/2022 4:00 PM,31.5,25.1,69.06,0,0,7.2,140,78.6,17.1,250,0.9,3,Partially cloudy,partly-cloudy-day
25/5/2022 5:00 PM,30,26,79.17,0,0,13,120,50,10,129,0.5,1,Partially cloudy,partly-cloudy-day
25/5/2022 6:00 PM,31,23,62.52,0,0,3.6,90,50,10,36,0.1,0,Partially cloudy,partly-cloudy-day
25/5/2022 7:00 PM,30.1,23.6,68.27,0,0,0,163.2,78.6,17.1,1,0,0,Partially cloudy,partly-cloudy-night
25/5/2022 8:00 PM,29,25,79.06,0,0,1.8,290,50,10,0,,0,Partially cloudy,partly-cloudy-night
25/5/2022 9:00 PM,29,24,74.48,0,0,1.8,200,28.6,8,0,,0,Partially cloudy,partly-cloudy-night
25/5/2022 10:00 PM,29.2,25.2,79.14,0,0,0,209.7,71.4,16.6,0,,0,Partially cloudy,partly-cloudy-night
25/5/2022 11:00 PM,28,25,83.79,0,0,1.8,220,28.6,8,0,,0,Partially cloudy,partly-cloudy-night
26/5/2022 12:00 AM,28,24,78.94,0,0,5.4,220,28.6,8,0,,0,Partially cloudy,partly-cloudy-night
26/5/2022 1:00 AM,27.6,24.7,84.5,0,0,3.6,206,64.3,16.6,0,,0,Partially cloudy,partly-cloudy-night
26/5/2022 2:00 AM,27,24,83.69,0,0,7.5,200,28.6,8,0,,0,Partially cloudy,partly-cloudy-night
26/5/2022 3:00 AM,26,25,94.22,0,0,3.6,210,28.6,8,0,,0,Partially cloudy,partly-cloudy-night
26/5/2022 4:00 AM,27.1,24.5,85.53,0,0,0.5,180,64.3,16.6,0,,0,Partially cloudy,partly-cloudy-night
26/5/2022 5:00 AM,26,24,88.78,0,0,1.8,220.8,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
26/5/2022 6:00 AM,27,25,88.82,0,0,1.8,200,28.6,10,26,0.1,0,Partially cloudy,partly-cloudy-day
26/5/2022 7:00 AM,28.9,25.2,80.74,0,0,0,160,64.3,17.1,207,0.7,2,Partially cloudy,partly-cloudy-day
26/5/2022 8:00 AM,32,25,66.6,0,0,7.5,190,28.6,10,431,1.6,4,Partially cloudy,partly-cloudy-day
26/5/2022 9:00 AM,33,24,59.29,0,0,1.8,190,50,10,624,2.2,6,Partially cloudy,partly-cloudy-day
26/5/2022 10:00 AM,33,25,62.92,0,0,3.6,160,50,10,739,2.7,7,Partially cloudy,partly-cloudy-day
26/5/2022 11:00 AM,35,24,53,0,0,1.8,165.7,50,10,730,2.6,7,Partially cloudy,partly-cloudy-day
26/5/2022 12:00 PM,34,25,59.49,0,0,18.3,220,50,10,693,2.5,7,Partially cloudy,partly-cloudy-day
26/5/2022 1:00 PM,33.9,22.5,51.63,0,0,7.2,180,89.4,17.1,724,2.6,7,Partially cloudy,partly-cloudy-day
26/5/2022 2:00 PM,35,24,53.03,0,0,14.8,209,50.1,10,823,3,8,Partially cloudy,partly-cloudy-day
26/5/2022 3:00 PM,35,24,53.07,0,0,11.2,210,89.4,10,699,2.5,7,Partially cloudy,partly-cloudy-day
26/5/2022 4:00 PM,34.1,24.5,57.54,0,0,8.3,235,78.6,17.1,479,1.7,5,Partially cloudy,partly-cloudy-day
26/5/2022 5:00 PM,31,24,66.37,0,0,5.4,290,50,10,235,0.8,2,Partially cloudy,partly-cloudy-day
26/5/2022 6:00 PM,31,24,66.42,0,0,0,360,28.6,10,46,0.2,0,Partially cloudy,partly-cloudy-day
26/5/2022 7:00 PM,31,24.2,67.3,0,0,0.5,200,71.4,17.1,0,,0,Partially cloudy,partly-cloudy-night
26/5/2022 8:00 PM,30,24,70.33,0,0,1.8,190,50,10,0,,0,Partially cloudy,partly-cloudy-night
26/5/2022 9:00 PM,30,25,74.64,0,0,0,359,50,10,0,,0,Partially cloudy,partly-cloudy-night
26/5/2022 10:00 PM,29.9,25.2,76.26,0,0,0.5,140,78.6,17.1,0,,0,Partially cloudy,partly-cloudy-night
26/5/2022 11:00 PM,28,25,83.79,0,0,3.6,220,50,10,0,,0,Partially cloudy,partly-cloudy-night
27/5/2022 12:00 AM,28,24,78.92,0,0,1.8,200,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
27/5/2022 1:00 AM,28.1,24.5,80.68,0,0,0,140,64.3,17.1,0,,0,Partially cloudy,partly-cloudy-night
27/5/2022 2:00 AM,27,24,83.68,0,0,0,358,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
27/5/2022 3:00 AM,27,24,83.68,0,0,1.8,200,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
27/5/2022 4:00 AM,27.1,23.9,82.64,0,0,0.5,180,64.3,17.1,0,,0,Partially cloudy,partly-cloudy-night
27/5/2022 5:00 AM,26,23,83.57,0,0,1.8,220,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
27/5/2022 6:00 AM,27,24,83.66,0,0,1.8,210,28.6,10,9,0,0,Partially cloudy,partly-cloudy-day
27/5/2022 7:00 AM,28.9,23.9,74.19,0,0,3.6,180,64.3,17.1,70,0.3,1,Partially cloudy,partly-cloudy-day
27/5/2022 8:00 AM,33,23,55.85,0,0,3.6,200,28.6,10,298,1.1,3,Partially cloudy,partly-cloudy-day
27/5/2022 9:00 AM,33,23,55.83,0,0,1.8,210,28.6,10,629,2.3,6,Partially cloudy,partly-cloudy-day
27/5/2022 10:00 AM,34.7,22.9,50.49,0,0,0,156.4,64.3,17.1,812,2.9,8,Partially cloudy,partly-cloudy-day
27/5/2022 11:00 AM,36,23,47.24,0,0,1.8,220,28.6,10,910,3.3,9,Partially cloudy,partly-cloudy-day
27/5/2022 12:00 PM,35,23,49.93,0,0,9.4,130,28.6,10,941,3.4,9,Partially cloudy,partly-cloudy-day
27/5/2022 1:00 PM,34.5,23.6,53.33,0,0,9.3,76,64.3,17.1,899,3.2,9,Partially cloudy,partly-cloudy-day
27/5/2022 2:00 PM,33,24,59.26,0,0,16.6,80,28.6,10,870,3.1,9,Partially cloudy,partly-cloudy-day
27/5/2022 3:00 PM,32,24,62.75,0,0,11.2,111,28.8,10,721,2.6,7,Partially cloudy,partly-cloudy-day
27/5/2022 4:00 PM,29,22.5,67.8,0,0,10.8,180,78.6,17.1,440,1.6,4,Partially cloudy,partly-cloudy-day
27/5/2022 5:00 PM,28,23,74.35,0,0,11.2,200,50.1,10,68,0.2,1,Partially cloudy,partly-cloudy-day
27/5/2022 6:00 PM,27,24,83.71,0,0,13,210,50.1,10,21,0.1,0,Partially cloudy,partly-cloudy-day
27/5/2022 7:00 PM,27.1,24.2,84.44,0.047,100,0,200,71.5,17.1,0,,0,"Rain, Partially cloudy",rain
27/5/2022 8:00 PM,28,23,74.33,0,0,1.8,210,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
27/5/2022 9:00 PM,27,24,83.68,0,0,3.6,210,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
27/5/2022 10:00 PM,26.8,24.4,86.98,0,0,4.1,180,71.4,17.1,0,,0,Partially cloudy,partly-cloudy-night
27/5/2022 11:00 PM,26,24,88.76,0,0,9.3,210,50,10,0,,0,Partially cloudy,partly-cloudy-night
28/5/2022 12:00 AM,26,24,88.76,0,0,5.4,210,50,10,0,,0,Partially cloudy,partly-cloudy-night
28/5/2022 1:00 AM,26.1,24.1,88.78,0,0,0,110,71.4,17.1,0,,0,Partially cloudy,partly-cloudy-night
28/5/2022 2:00 AM,26,24,88.74,0,0,3.6,210,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
28/5/2022 3:00 AM,25,24,94.16,0,0,3.6,200,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
28/5/2022 4:00 AM,25.6,23.7,89.52,0,0,3.6,180,64.3,17.1,0,,0,Partially cloudy,partly-cloudy-night
28/5/2022 5:00 AM,25,24,94.17,0,0,1.8,190,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
28/5/2022 6:00 AM,27,24,83.69,0,0,3.6,232.5,28.6,10,28,0.1,0,Partially cloudy,partly-cloudy-day
28/5/2022 7:00 AM,28.2,24,78.31,0,0,3.6,140,64.3,17.1,213,0.8,2,Partially cloudy,partly-cloudy-day
28/5/2022 8:00 AM,32,23,59.07,0,0,3.6,180,28.6,10,439,1.6,4,Partially cloudy,partly-cloudy-day
28/5/2022 9:00 AM,33,24,59.29,0,0,9.4,210,28.6,10,650,2.3,7,Partially cloudy,partly-cloudy-day
28/5/2022 10:00 AM,33.8,23.5,55.07,0,0,3.6,290,80,17.1,820,3,8,Partially cloudy,partly-cloudy-day
28/5/2022 11:00 AM,35,25,56.31,0,0,14.7,350,28.6,10,931,3.4,9,Partially cloudy,partly-cloudy-day
28/5/2022 12:00 PM,33,24,59.28,0,0,18.3,350,28.6,10,984,3.5,10,Partially cloudy,partly-cloudy-day
28/5/2022 1:00 PM,34.2,23.4,53.51,0,0,7.2,340,71.4,17.1,967,3.5,10,Partially cloudy,partly-cloudy-day
28/5/2022 2:00 PM,32,24,62.74,0,0,18.4,340,28.6,10,883,3.2,9,Partially cloudy,partly-cloudy-day
28/5/2022 3:00 PM,32,24,62.77,0,0,16.5,350,50,10,737,2.7,7,Partially cloudy,partly-cloudy-day
28/5/2022 4:00 PM,31.8,23.6,61.91,0,0,7.8,289,78.6,17.1,540,1.9,5,Partially cloudy,partly-cloudy-day
28/5/2022 5:00 PM,31,24,66.42,0,0,9.4,130,50,10,282,1,3,Partially cloudy,partly-cloudy-day
28/5/2022 6:00 PM,30,24,70.32,0,0,3.6,110,50,10,42,0.2,0,Partially cloudy,partly-cloudy-day
28/5/2022 7:00 PM,28.7,25,80.4,0.03,100,3.6,200,78.6,17.1,1,0,0,"Rain, Partially cloudy",rain
28/5/2022 8:00 PM,28,24,78.92,0,0,11.2,230,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
28/5/2022 9:00 PM,28,24,78.94,0,0,3.6,210,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
28/5/2022 10:00 PM,28.4,24.1,77.33,0,0,4.8,230,78.6,17.1,0,,0,Partially cloudy,partly-cloudy-night
28/5/2022 11:00 PM,27,24,83.66,0,0,3.6,190,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
29/5/2022 12:00 AM,27,24,83.68,0,0,1.8,190,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
29/5/2022 1:00 AM,26.7,24.1,85.49,0,0,7.2,200,64.3,17.1,0,,0,Partially cloudy,partly-cloudy-night
29/5/2022 2:00 AM,26,24,88.71,0,0,3.6,220,28.8,10,0,,0,Partially cloudy,partly-cloudy-night
29/5/2022 3:00 AM,26,24,88.73,0,0,1.8,180,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
29/5/2022 4:00 AM,26.4,23.5,84,0,0,0,230,50.1,17.1,0,,0,Partially cloudy,partly-cloudy-night
29/5/2022 5:00 AM,26,24,88.74,0,0,1.8,219,28.6,10,0,,0,Partially cloudy,partly-cloudy-night
29/5/2022 6:00 AM,29,23,70.16,0,0,1.8,170,28.6,10,28,0.1,0,Partially cloudy,partly-cloudy-day
29/5/2022 7:00 AM,29.1,23.2,70.45,0,0,0,160,80,17.1,214,0.8,2,Partially cloudy,partly-cloudy-day
29/5/2022 8:00 AM,33,23,55.85,0,0,3.6,200,30,10,440,1.6,4,Partially cloudy,partly-cloudy-day
29/5/2022 9:00 AM,34,23,52.8,0,0,1.8,190,30,10,649,2.3,6,Partially cloudy,partly-cloudy-day
29/5/2022 10:00 AM,34.1,22.5,51.01,0,0,4.1,50,80,17.1,820,3,8,Partially cloudy,partly-cloudy-day
