datetime,temp,dew,humidity,precip,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,icon
2023-01-01T00:00:00,20,16,77.8,0,7.6,330,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-01T01:00:00,20.7,16.2,75.8,0,11.4,326,96.6,16.6,0,,0,Overcast,cloudy
2023-01-01T02:00:00,20,16,77.8,0,3.6,300,89.4,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-01T03:00:00,20,16,77.8,0,1.8,270,89.4,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-01T04:00:00,20.2,16.4,78.55,0,0,270,96.6,16.6,0,,0,Overcast,cloudy
2023-01-01T05:00:00,20,16,77.8,0,3.6,270,89.4,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-01T06:00:00,20,16,77.8,0,3.6,300,89.4,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-01T07:00:00,20.1,16.6,80.32,0,0,250,96.6,9.5,4,0,0,Overcast,cloudy
2023-01-01T08:00:00,21,17,77.96,0,3.6,290,89.4,8,20,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-01T09:00:00,21,16,73.17,0,3.6,290,89.4,8,47,0.2,0,Partially cloudy,partly-cloudy-day
2023-01-01T10:00:00,21.7,16.9,73.97,0,3.6,290,96.6,9.4,66,0.2,1,Overcast,cloudy
2023-01-01T11:00:00,22,16,68.84,0,7.6,320,89.4,10,67,0.2,1,Partially cloudy,partly-cloudy-day
2023-01-01T12:00:00,22,17,73.33,0,11.2,340,89.4,10,82,0.3,1,Partially cloudy,partly-cloudy-day
2023-01-01T13:00:00,22,16.7,72.04,0.008,6.7,317,96.6,10,97,0.3,1,"Rain, Overcast",rain
2023-01-01T14:00:00,22,17,73.35,0,9.4,320,89.4,10,60,0.2,1,Partially cloudy,partly-cloudy-day
2023-01-01T15:00:00,22,16,68.84,0,11.2,320,50.1,10,49,0.2,0,Partially cloudy,partly-cloudy-day
2023-01-01T16:00:00,21.4,16.4,73.24,0,6.3,340,96.6,10,25,0.1,0,Overcast,cloudy
2023-01-01T17:00:00,21,16,73.19,0,9.4,350,89.4,10,11,0,0,Partially cloudy,partly-cloudy-day
2023-01-01T18:00:00,21,16,73.17,0,5.4,330,89.4,10,1,0,0,Partially cloudy,partly-cloudy-night
2023-01-01T19:00:00,20.9,16.1,74.15,0,2.2,339,96.6,10,0,,0,Overcast,cloudy
2023-01-01T20:00:00,20,16,77.81,0,5.4,320,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-01T21:00:00,20,16,77.81,0,3.6,300,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-01T22:00:00,20.1,16.4,79.25,0,0.5,280,96.6,10,0,,0,Overcast,cloudy
2023-01-01T23:00:00,20,16,77.83,0,1.8,280,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-02T00:00:00,19,17,88.2,0,1.8,330,89.4,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-02T01:00:00,19.6,17.1,85.53,0.013,0.5,320,96.6,10,0,,0,"Rain, Overcast",rain
2023-01-02T02:00:00,20,17,82.91,0,3.6,350,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-02T03:00:00,19,16,82.79,0,5.4,350,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-02T04:00:00,19.7,17.2,85.53,0,0,359,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-02T05:00:00,20,17,82.91,0,3.6,170,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-02T06:00:00,20,17,82.91,0,3.6,210,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-02T07:00:00,19.4,17.2,87.06,0.1,0,290,96.6,10,4,0,0,"Rain, Overcast",rain
2023-01-02T08:00:00,20,18,88.29,0,0.1,359,89.4,10,39,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-02T09:00:00,22,17,73.35,0,7.6,320,89.4,10,69,0.2,1,Partially cloudy,partly-cloudy-day
2023-01-02T10:00:00,21.9,17,73.99,0,3.6,320,96.6,10,144,0.5,1,Overcast,cloudy
2023-01-02T11:00:00,22,17,73.36,0,1.9,160,89.4,10,44,0.2,0,Partially cloudy,partly-cloudy-day
2023-01-02T12:00:00,23,18,73.52,0,13,360,89.4,10,61,0.2,1,Partially cloudy,partly-cloudy-day
2023-01-02T13:00:00,22.4,17.2,72.43,0.013,7.2,340,96.6,10,204,0.7,2,"Rain, Overcast",rain
2023-01-02T14:00:00,21,18,83.02,0,7.6,330,89.4,4,120,0.4,1,Partially cloudy,partly-cloudy-day
2023-01-02T15:00:00,21,18,83.02,0,7.6,330,89.4,10,52,0.2,1,Partially cloudy,partly-cloudy-day
2023-01-02T16:00:00,21.1,18.1,83.02,0,4.8,320,96.6,10,29,0.1,0,Overcast,cloudy
2023-01-02T17:00:00,21,18,83.02,0,5.4,320,89.4,10,9,0,0,Partially cloudy,partly-cloudy-day
2023-01-02T18:00:00,21,17,77.98,0,5.4,310,89.4,10,1,0,0,Partially cloudy,partly-cloudy-night
2023-01-02T19:00:00,21,17.1,78.33,1.992,3.6,340,96.6,10,0,,0,"Rain, Overcast",rain
2023-01-02T20:00:00,21,17,77.96,0,7.6,340,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-02T21:00:00,21,17,77.96,0,0,359,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-02T22:00:00,21,17.1,78.31,0,4.7,290,96.6,10,0,,0,Overcast,cloudy
2023-01-02T23:00:00,21,17,77.96,0,3.6,310,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-03T00:00:00,21,17,77.96,0,1.8,340,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-03T01:00:00,20.7,17.4,81.51,0,7.2,20,96.6,10,0,,0,Overcast,cloudy
2023-01-03T02:00:00,20,18,88.29,0,11.2,360,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-03T03:00:00,19,18,93.93,0,5.4,10,89.4,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-03T04:00:00,19.4,18.1,91.88,0,0,290,96.6,9.4,0,,0,Overcast,cloudy
2023-01-03T05:00:00,19,18,93.93,0,3.6,20,89.4,7,0,,0,Partially cloudy,partly-cloudy-night
2023-01-03T06:00:00,19,18,93.93,0,1.8,330,89.4,6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-03T07:00:00,19,18,93.94,0,1.8,360,89.5,6,2,0,0,Partially cloudy,partly-cloudy-day
2023-01-03T08:00:00,20,19,93.98,0,5.4,330,89.4,6,10,0,0,Partially cloudy,partly-cloudy-day
2023-01-03T09:00:00,20,19,93.99,0,1.8,270,89.4,8,30,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-03T10:00:00,20.1,18.9,92.74,0,3.6,343,96.6,8.3,43,0.2,0,Overcast,cloudy
2023-01-03T11:00:00,21,20,94.02,0,3.6,270,89.4,10,61,0.2,1,Partially cloudy,partly-cloudy-day
2023-01-03T12:00:00,21,19,88.37,0,7.6,340,89.4,10,72,0.3,1,Partially cloudy,partly-cloudy-day
2023-01-03T13:00:00,21.2,19.1,87.62,2.008,3.6,340,96.6,9.4,54,0.2,1,"Rain, Overcast",rain
2023-01-03T14:00:00,20,19,93.99,0,7.6,330,89.4,5,42,0.2,0,Partially cloudy,partly-cloudy-day
2023-01-03T15:00:00,20,19,93.99,0,11.2,340,89.4,4,32,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-03T16:00:00,20.2,19.1,93.16,0,4.7,320,96.6,8.3,19,0.1,0,Overcast,cloudy
2023-01-03T17:00:00,20,19,93.98,0,7.6,350,89.4,6,8,0,0,Partially cloudy,partly-cloudy-day
2023-01-03T18:00:00,20,19,93.99,0,7.6,320,89.4,6,1,0,0,Partially cloudy,partly-cloudy-night
2023-01-03T19:00:00,20,18.4,90.29,0.043,4.1,334,96.6,9.4,0,,0,"Rain, Overcast",rain
2023-01-03T20:00:00,20,18,88.3,0,3.6,330,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-03T21:00:00,20,18,88.3,0,5.4,320,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-03T22:00:00,20.1,18.1,88.31,0,0,290,96.6,10,0,,0,Overcast,cloudy
2023-01-03T23:00:00,20,18,88.3,0,7.6,330,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-04T00:00:00,20,18,88.3,0,5.4,320,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-04T01:00:00,19.4,18.1,91.89,0.025,3.6,320,96.6,10,0,,0,"Rain, Overcast",rain
2023-01-04T02:00:00,19,18,93.93,0,3.6,330,89.4,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-04T03:00:00,19,18,93.93,0,3.6,330,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-04T04:00:00,19.4,18.1,92.3,0,3.6,320,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-04T05:00:00,19,18,93.95,0,1.9,350,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-04T06:00:00,20,18,88.3,0,1.8,350,100,10,0,,0,Overcast,cloudy
2023-01-04T07:00:00,20,18,88.29,0.212,3.6,340,100,10,1,0,0,"Rain, Overcast",rain
2023-01-04T08:00:00,21,18,83.02,0,5.4,310,89.4,10,9,0,0,Partially cloudy,partly-cloudy-day
2023-01-04T09:00:00,22,18,78.11,0,7.6,320,89.4,10,21,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-04T10:00:00,22.4,18.2,77.14,0,3.6,320,89.5,10,32,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-04T11:00:00,23,18,73.51,0,7.6,330,89.4,10,51,0.2,1,Partially cloudy,partly-cloudy-day
2023-01-04T12:00:00,23,18,73.52,0,7.6,340,89.4,10,60,0.2,1,Partially cloudy,partly-cloudy-day
2023-01-04T13:00:00,22.2,18.7,80.63,0.102,3.6,348,96.6,9.1,84,0.3,1,"Rain, Overcast",rain
2023-01-04T14:00:00,21,19,88.39,0,9.4,310,89.5,8,74,0.3,1,Partially cloudy,partly-cloudy-day
2023-01-04T15:00:00,21,19,88.39,0,7.6,330,89.5,7,47,0.2,0,Partially cloudy,partly-cloudy-day
2023-01-04T16:00:00,21.7,19,84.61,0,4.7,337,89.5,10,26,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-04T17:00:00,21,19,88.39,0,3.6,310,89.5,5,10,0,0,Partially cloudy,partly-cloudy-day
2023-01-04T18:00:00,20,19,93.99,0,5.4,330,89.5,10,1,0,0,Partially cloudy,partly-cloudy-night
2023-01-04T19:00:00,20.2,19,92.76,0,0,336,96.6,8.9,0,,0,Overcast,cloudy
2023-01-04T20:00:00,20,19,93.99,0,5.4,350,89.5,4,0,,0,Partially cloudy,partly-cloudy-night
2023-01-04T21:00:00,20,19,93.99,0,5.4,330,89.5,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-04T22:00:00,20.1,19.2,94.83,0,4.1,323,96.6,8.6,0,,0,Overcast,cloudy
2023-01-04T23:00:00,20,19,93.99,0,7.6,320,89.5,5,0,,0,Partially cloudy,partly-cloudy-night
2023-01-05T00:00:00,20,19,93.99,0,7.6,330,89.5,5,0,,0,Partially cloudy,partly-cloudy-night
2023-01-05T01:00:00,20.2,19.2,94,2.992,3.6,340,96.6,8.6,0,,0,"Rain, Overcast",rain
2023-01-05T02:00:00,20,19,93.99,0,7.6,320,89.5,6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-05T03:00:00,20,19,93.99,0,7.5,330,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-05T04:00:00,20.2,19.4,95.25,0,4.7,320,96.6,9.4,0,,0,Overcast,cloudy
2023-01-05T05:00:00,20,19,93.99,0,5.4,320,89.5,6,0,,0,Partially cloudy,partly-cloudy-night
2023-01-05T06:00:00,20,20,99.98,0,7.5,340,89.5,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-05T07:00:00,20.7,19.7,94.02,0.025,3.6,340,96.6,9.4,15,0.1,0,"Rain, Overcast",rain
2023-01-05T08:00:00,21,20,94.04,0,12.9,360,89.5,8,104,0.4,1,Partially cloudy,partly-cloudy-day
2023-01-05T09:00:00,21,20,94.04,0,14.7,360,89.5,7,276,1,3,Partially cloudy,partly-cloudy-day
2023-01-05T10:00:00,21.9,20.4,91.22,0,4.2,290,96.6,9.5,323,1.2,3,Overcast,cloudy
2023-01-05T11:00:00,22,20,88.44,0,14.7,360,89.4,8,268,1,3,Partially cloudy,partly-cloudy-day
2023-01-05T12:00:00,22,21,94.06,0,14.7,10,89.4,5,416,1.5,4,Partially cloudy,partly-cloudy-day
2023-01-05T13:00:00,22.2,20.7,90.85,4.992,0,290,96.6,9.4,501,1.8,5,"Rain, Overcast",rain
2023-01-05T14:00:00,22,20,88.45,0,12.9,360,89.4,8,496,1.8,5,Partially cloudy,partly-cloudy-day
2023-01-05T15:00:00,22,21,94.06,0,12.9,350,89.4,7,183,0.7,2,Partially cloudy,partly-cloudy-day
2023-01-05T16:00:00,22.4,20.2,87.33,0,0,28.9,96.6,10,100,0.4,1,Overcast,cloudy
2023-01-05T17:00:00,23,20,83.26,0,9.3,40,89.4,10,30,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-05T18:00:00,23,20,83.26,0,7.5,20,89.4,10,3,0,0,Partially cloudy,partly-cloudy-night
2023-01-05T19:00:00,22.4,19.7,84.68,0,3.6,360,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-05T20:00:00,22,20,88.45,0,3.6,290,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-05T21:00:00,22,20,88.47,0,1.8,290,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-05T22:00:00,21.9,20.1,89.63,0,3.1,110,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-05T23:00:00,23,19,78.27,0,7.5,40,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-06T00:00:00,23,18,73.53,0,5.4,40,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-06T01:00:00,22.1,18.5,79.89,0.001,4.7,6,89.5,10,0,,0,"Rain, Partially cloudy",rain
2023-01-06T02:00:00,22,19,83.16,0,9.3,10,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-06T03:00:00,22,18,78.12,0,9.3,40,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-06T04:00:00,21.9,18.2,79.86,0,3.1,360,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-06T05:00:00,22,18,78.12,0,14.7,10,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-06T06:00:00,22,18,78.12,0,12.9,10,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-06T07:00:00,22.1,17.1,73.37,0,10.8,20,89.5,10,15,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-06T08:00:00,23,17,69.04,0,12.9,30,89.4,10,135,0.5,1,Partially cloudy,partly-cloudy-day
2023-01-06T09:00:00,23,18,73.51,0,12.9,10,89.4,10,341,1.2,3,Partially cloudy,partly-cloudy-day
2023-01-06T10:00:00,23.4,17,67.57,0,15.1,20,96.6,10,247,0.9,2,Overcast,cloudy
2023-01-06T11:00:00,24,17,64.96,0,25.9,20,89.4,10,199,0.7,2,Partially cloudy,partly-cloudy-day
2023-01-06T12:00:00,23,17,69.03,0,18.3,20,89.4,10,496,1.8,5,Partially cloudy,partly-cloudy-day
2023-01-06T13:00:00,21.2,18.2,83,0.003,10.8,20,96.5,8.3,256,0.9,3,"Rain, Overcast",rain
2023-01-06T14:00:00,20,18,88.24,0,16.6,10,89.4,8,416,1.5,4,Partially cloudy,partly-cloudy-day
2023-01-06T15:00:00,20,17,82.89,0,7.6,330,89.4,8,111,0.4,1,Partially cloudy,partly-cloudy-day
2023-01-06T16:00:00,20.2,18.2,88.27,0,0,360,96.6,8.9,64,0.2,1,Overcast,cloudy
2023-01-06T17:00:00,20,18,88.29,0,9.4,40,89.4,6,17,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-06T18:00:00,20,18,88.29,0,5.4,330,89.4,6,2,0,0,Partially cloudy,partly-cloudy-night
2023-01-06T19:00:00,20,17.6,85.92,1.992,10.4,314,96.6,9.5,0,,0,"Rain, Overcast",rain
2023-01-06T20:00:00,20,17,82.91,0,9.4,321,89.4,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-06T21:00:00,19,17,88.2,0,1.8,130,100,6,0,,0,Overcast,cloudy
2023-01-06T22:00:00,19.1,17.9,92.69,0,1,260,100,8.6,0,,0,Overcast,cloudy
2023-01-06T23:00:00,19,18,93.93,0,3.6,310,100,4,0,,0,Overcast,cloudy
2023-01-07T00:00:00,19,18,93.93,0,3.6,330,100,7,0,,0,Overcast,cloudy
2023-01-07T01:00:00,18.9,17.9,93.94,3.004,4.7,293,100,8.9,0,,0,"Rain, Overcast",rain
2023-01-07T02:00:00,19,17,88.2,0,12.9,331,100,6,0,,0,Overcast,cloudy
2023-01-07T03:00:00,20,16,77.81,0,12.9,330,100,10,0,,0,Overcast,cloudy
2023-01-07T04:00:00,19.2,16.4,83.58,0,5.2,290,100,10,0,,0,Overcast,cloudy
2023-01-07T05:00:00,20,15,72.94,0,11.2,310,100,8,0,,0,Overcast,cloudy
2023-01-07T06:00:00,20,16,77.81,0,12.9,320,100,8,0,,0,Overcast,cloudy
2023-01-07T07:00:00,19.9,15.7,77.1,0.013,8.8,317,96.6,10,3,0,0,"Rain, Overcast",rain
2023-01-07T08:00:00,20,16,77.83,0,5.4,320,89.4,10,24,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-07T09:00:00,21,16,73.19,0,11.1,340,89.4,10,47,0.2,0,Partially cloudy,partly-cloudy-day
2023-01-07T10:00:00,21.7,14.9,65.12,0,5.2,343,96.6,10,54,0.2,1,Overcast,cloudy
2023-01-07T11:00:00,22,16,68.84,0,9.3,360,89.4,10,88,0.3,1,Partially cloudy,partly-cloudy-day
2023-01-07T12:00:00,22,15,64.58,0,7.5,350,89.4,10,116,0.4,1,Partially cloudy,partly-cloudy-day
2023-01-07T13:00:00,21.9,15.6,67.57,0.013,4.7,323,96.6,10,162,0.6,2,"Rain, Overcast",rain
2023-01-07T14:00:00,21,17,77.98,0,7.5,80,89.4,10,118,0.4,1,Partially cloudy,partly-cloudy-day
2023-01-07T15:00:00,22,16,68.86,0,9.3,360,89.4,10,60,0.2,1,Partially cloudy,partly-cloudy-day
2023-01-07T16:00:00,22,15.2,65.48,0,5.2,351,96.6,10,27,0.1,0,Overcast,cloudy
2023-01-07T17:00:00,21,16,73.17,0,0,359,89.4,10,14,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-07T18:00:00,21,16,73.17,0,1.8,280,89.4,10,2,0,0,Partially cloudy,partly-cloudy-night
2023-01-07T19:00:00,21.1,16.2,73.86,0.051,0.5,230,96.6,10,0,,0,"Rain, Overcast",rain
2023-01-07T20:00:00,20,16,77.81,0,1.8,260,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-07T21:00:00,20,17,82.91,0,3.6,320,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-07T22:00:00,20.4,17,81.12,0,0,272.8,96.6,10,0,,0,Overcast,cloudy
2023-01-07T23:00:00,20,17,82.89,0,1.8,260,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-08T00:00:00,20,17,82.91,0,1.8,300,89.4,9,0,,0,Partially cloudy,partly-cloudy-night
2023-01-08T01:00:00,20.1,17.4,84.43,0.004,0,277.1,96.6,10,0,,0,"Rain, Overcast",rain
2023-01-08T02:00:00,20,17,82.92,0,1.8,290,89.4,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-08T03:00:00,20,17,82.91,0,3.6,310,89.4,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-08T04:00:00,19.9,17.1,84.03,0,0,300.8,96.6,9.1,0,,0,Overcast,cloudy
2023-01-08T05:00:00,20,18,88.3,0,0,359,89.4,7,0,,0,Partially cloudy,partly-cloudy-night
2023-01-08T06:00:00,19,18,93.93,0,1.8,190,89.4,7,0,,0,Partially cloudy,partly-cloudy-night
2023-01-08T07:00:00,19.9,18.4,91.09,0,0,290,96.6,8.9,2,0,0,Overcast,cloudy
2023-01-08T08:00:00,21,18,83.02,0,0,359,89.4,6,11,0,0,Partially cloudy,partly-cloudy-day
2023-01-08T09:00:00,21,17,77.96,0,1.8,250,89.4,7,31,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-08T10:00:00,21.9,17.9,78.1,0,1,319,96.6,16.5,53,0.2,1,Overcast,cloudy
2023-01-08T11:00:00,23,18,73.53,0,7.6,350,89.5,10,70,0.3,1,Partially cloudy,partly-cloudy-day
2023-01-08T12:00:00,23,18,73.52,0,13,360,89.5,10,103,0.4,1,Partially cloudy,partly-cloudy-day
2023-01-08T13:00:00,23.1,18.1,73.54,0.013,0,290,96.6,17.1,60,0.2,1,"Rain, Overcast",rain
2023-01-08T14:00:00,22,19,83.16,0,9.4,330,89.5,10,29,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-08T15:00:00,22,18,78.12,0,5.4,310,89.4,10,27,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-08T16:00:00,22.4,17.7,74.76,0,7.2,320,96.6,10,13,0,0,Overcast,cloudy
2023-01-08T17:00:00,22,17,73.35,0,12.9,340,89.4,10,14,0.1,0,Partially cloudy,partly-cloudy-day
2023-01-08T18:00:00,22,17,73.35,0,7.6,330,89.4,10,1,0,0,Partially cloudy,partly-cloudy-night
2023-01-08T19:00:00,22,17.4,75.35,0.1,3.1,326,96.6,10,0,,0,"Rain, Overcast",rain
2023-01-08T20:00:00,22,17,73.35,0,1.8,230,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-08T21:00:00,21,17,77.96,0,1.8,340,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-08T22:00:00,21.2,17.4,79.06,0,0,0,85.7,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-08T23:00:00,21,17,77.98,0,3.6,340,89.5,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-09T00:00:00,21,17,77.98,0,3.6,330,89.5,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-09T01:00:00,21.1,17.6,80.47,0.004,0,287.6,89.5,9.4,0,,0,"Rain, Partially cloudy",rain
2023-01-09T02:00:00,21,17,77.98,0,1.8,260,89.5,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-09T03:00:00,21,18,83.02,0,3.6,230,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-09T04:00:00,21,19.1,88.78,0,0.5,211,96.6,9.1,0,,0,Overcast,cloudy
2023-01-09T05:00:00,20,19,93.98,0,1.8,190,89.5,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-09T06:00:00,20,19,93.98,0,3.6,220,89.5,7,0,,0,Partially cloudy,partly-cloudy-night
2023-01-09T07:00:00,20.4,19.4,94,0.22,0,360,96.6,9.4,1,0,0,"Rain, Overcast",rain
2023-01-09T08:00:00,21,20,94.04,0,0,359,89.5,8,7,0,0,Partially cloudy,partly-cloudy-day
2023-01-09T09:00:00,22,20,88.45,0,1.8,250,89.5,8,51,0.2,1,Partially cloudy,partly-cloudy-day
2023-01-09T10:00:00,22.9,19.7,82.51,0,3.1,320,96.6,9.4,72,0.3,1,Overcast,cloudy
2023-01-09T11:00:00,24,19,73.69,0,3.6,300,89.4,10,43,0.2,0,Partially cloudy,partly-cloudy-day
2023-01-09T12:00:00,25,19,69.42,0,3.6,250,89.4,10,365,1.3,4,Partially cloudy,partly-cloudy-day
2023-01-09T13:00:00,23.6,19.5,78,0.013,7.2,320,96.6,10,203,0.7,2,"Rain, Overcast",rain
2023-01-09T14:00:00,23,19,78.25,0,14.7,330,89.4,10,120,0.4,1,Partially cloudy,partly-cloudy-day
2023-01-09T15:00:00,23,19,78.25,0,9.4,340,89.4,10,98,0.4,1,Partially cloudy,partly-cloudy-day
2023-01-09T16:00:00,23.2,18.5,74.55,0,3.6,320,96.6,10,87,0.3,1,Overcast,cloudy
2023-01-09T17:00:00,23,18,73.53,0,7.6,320,89.4,10,66,0.2,1,Partially cloudy,partly-cloudy-day
2023-01-09T18:00:00,22,18,78.11,0,5.4,310,89.4,10,5,0,0,Partially cloudy,partly-cloudy-night
2023-01-09T19:00:00,22.2,18.2,78.15,0,3.6,340,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-09T20:00:00,22,18,78.12,0,5.4,300,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-09T21:00:00,21,18,83.02,0,3.6,310,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-09T22:00:00,21.7,18.6,82.73,0,0,263.8,89.5,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-09T23:00:00,22,18,78.12,0,3.6,320,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-10T00:00:00,22,18,78.12,0,1.8,230,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-10T01:00:00,21.1,18.4,84.91,0,1,260,78.6,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-10T02:00:00,21,18,83.04,0,0,359,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-10T03:00:00,21,18,83.04,0,1.8,330,50.1,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-10T04:00:00,20.7,18.2,85.64,0,3.6,290,89.5,9.4,0,,0,Partially cloudy,partly-cloudy-night
2023-01-10T05:00:00,21,18,83.02,0,7.6,320,89.4,8,0,,0,Partially cloudy,partly-cloudy-night
2023-01-10T06:00:00,21,19,88.37,0,7.6,330,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
2023-01-10T07:00:00,21.1,18.5,84.92,0,0,275.1,89.5,10,6,0,0,Partially cloudy,partly-cloudy-day
2023-01-10T08:00:00,22,19,83.14,0,3.6,230,89.4,10,60,0.2,1,Partially cloudy,partly-cloudy-day
2023-01-10T09:00:00,24,19,73.69,0,3.6,280,89.4,10,164,0.6,2,Partially cloudy,partly-cloudy-day
2023-01-10T10:00:00,23.4,19.1,76.59,0,2.2,9,89.5,10,279,1,3,Partially cloudy,partly-cloudy-day
2023-01-10T11:00:00,24,19,73.69,0,5.4,330,89.4,10,415,1.5,4,Partially cloudy,partly-cloudy-day
2023-01-10T12:00:00,23,19,78.24,0,7.6,20,89.4,10,428,1.5,4,Partially cloudy,partly-cloudy-day
2023-01-10T13:00:00,24,19.2,74.67,0,4.7,354,96.6,10,416,1.5,4,Overcast,cloudy
2023-01-10T14:00:00,23,20,83.24,0,11.1,10,89.4,10,338,1.2,3,Partially cloudy,partly-cloudy-day
2023-01-10T15:00:00,23,20,83.27,0,9.4,360,89.4,10,348,1.3,3,Partially cloudy,partly-cloudy-day
2023-01-10T16:00:00,23.1,19.7,81.46,0,5.2,14,96.6,10,344,1.2,3,Overcast,cloudy
2023-01-10T17:00:00,23,20,83.27,0,9.4,360,89.4,10,153,0.6,2,Partially cloudy,partly-cloudy-day
2023-01-10T18:00:00,23,19,78.26,0,9.4,360,89.4,10,11,0,0,Partially cloudy,partly-cloudy-night
2023-01-10T19:00:00,22.4,19.1,81.38,0.006,3.6,360,89.5,10,0,,0,"Rain, Partially cloudy",rain
2023-01-10T20:00:00,22,19,83.14,0,5.4,360,89.4,10,0,,0,Partially cloudy,partly-cloudy-night
